Episode,Reward,Duration,Epsilon,Circles
107,-0.28031415483268773,20,0.37,0
108,0.9543849064297287,26,0.36,0
109,-2.4136474881660206,12,0.36,0
110,0.2105411552039751,25,0.36,0
111,1.5568837325370684,28,0.35,0
112,-2.7269220643395453,12,0.35,0
113,-2.5925337055283624,11,0.35,0
114,0.6797121189400812,25,0.34,0
115,0.5162337512154735,24,0.34,0
116,1.1584338647753611,25,0.34,0
117,20.325225214934573,62,0.33,0
118,16.44945760906115,48,0.32,0
119,-1.3469808214993542,16,0.32,0
120,19.55570322844592,64,0.31,0
121,0.7079539840527609,25,0.31,0
122,-0.28031415483268773,20,0.30,0
123,19.692662936681668,60,0.30,0
124,0.9432424899962051,24,0.29,0
125,0.7079539840527609,25,0.29,0
126,0.46059711591879626,26,0.29,0
127,-3.6592003721950324,7,0.29,0
128,1.1921754235634552,25,0.28,0
129,0.7079539840527609,25,0.28,0
130,-1.4148756062739931,17,0.28,0
131,80.46190320827684,143,0.26,1
132,0.7079539840527609,25,0.26,0
133,1.0623564874117761,26,0.25,0
134,-3.6592003721950324,7,0.25,0
135,39.45038444458103,105,0.24,0
136,21.234198142687827,67,0.24,0
137,0.7079539840527609,25,0.23,0
138,1.1584338647753611,25,0.23,0
139,0.7079539840527609,25,0.23,0
140,0.7079539840527609,25,0.23,0
141,-3.6592003721950324,7,0.23,0
142,20.28573759784318,65,0.22,0
143,0.6797121189400812,25,0.22,0
144,0.7079539840527609,25,0.22,0
145,0.7079539840527609,25,0.21,0
146,19.91803026724918,63,0.21,0
147,1.1921754235634552,25,0.21,0
148,-1.525867038861696,15,0.20,0
149,21.02593563781624,67,0.20,0
150,1.0623564874117761,26,0.20,0
151,0.7079539840527609,25,0.20,0
152,1.1921754235634552,25,0.19,0
153,20.28573759784318,65,0.19,0
154,20.804047595185466,67,0.18,0
155,1.1921754235634552,25,0.18,0
156,0.7079539840527609,25,0.18,0
157,0.9543849064297287,26,0.18,0
158,1.1921754235634552,25,0.18,0
159,1.1921754235634552,25,0.17,0
160,0.6797121189400777,25,0.17,0
161,96.64657282626881,175,0.16,1
162,1.1921754235634552,25,0.16,0
163,1.1921754235634552,25,0.16,0
164,1.1921754235634552,25,0.16,0
165,1.1921754235634552,25,0.16,0
166,1.1921754235634552,25,0.16,0
167,1.1921754235634552,25,0.15,0
168,1.1921754235634552,25,0.15,0
169,1.1921754235634552,25,0.15,0
170,18.499562759256516,56,0.15,0
171,1.1921754235634552,25,0.15,0
172,1.1921754235634552,25,0.15,0
173,0.8119718906094118,25,0.14,0
174,21.135429642790818,68,0.14,0
175,1.1921754235634552,25,0.14,0
176,20.804047595185466,67,0.14,0
177,0.7079539840527609,25,0.14,0
178,1.1921754235634552,25,0.13,0
179,1.1921754235634552,25,0.13,0
180,1.1921754235634552,25,0.13,0
181,-0.4592003721950295,19,0.13,0
182,1.1921754235634552,25,0.13,0
183,1.1921754235634552,25,0.13,0
184,20.804047595185466,67,0.13,0
185,20.888489429434564,65,0.12,0
186,20.447409751148903,66,0.12,0
187,1.1921754235634552,25,0.12,0
188,1.1921754235634552,25,0.12,0
189,1.1921754235634552,25,0.12,0
190,1.1921754235634552,25,0.12,0
191,0.7079539840527609,25,0.12,0
192,0.8232521162942135,24,0.12,0
193,1.1921754235634552,25,0.11,0
194,1.1921754235634552,25,0.11,0
195,1.030042405144263,24,0.11,0
196,1.1921754235634552,25,0.11,0
197,0.8119718906094118,25,0.11,0
198,1.1921754235634552,25,0.11,0
199,1.1921754235634552,25,0.11,0
200,1.1921754235634552,25,0.11,0
201,1.1921754235634552,25,0.11,0
202,1.1921754235634552,25,0.11,0
203,40.28830652647118,103,0.10,0
204,0.7079539840527609,25,0.10,0
205,20.590917235272613,65,0.10,0
206,1.1921754235634552,25,0.10,0
207,1.1921754235634552,25,0.10,0
208,1.1921754235634552,25,0.10,0
209,0.4758011006483134,25,0.10,0
210,1.1921754235634552,25,0.10,0
211,120.19298231669937,224,0.09,1
212,1.1921754235634552,25,0.09,0
213,1.1921754235634552,25,0.09,0
214,1.1921754235634552,25,0.09,0
215,1.1921754235634552,25,0.09,0
216,0.39802195473444435,25,0.09,0
217,1.1921754235634552,25,0.09,0
218,1.1921754235634552,25,0.09,0
219,1.1921754235634552,25,0.09,0
220,-3.4803141548326906,8,0.09,0
221,1.1921754235634552,25,0.09,0
222,1.1921754235634552,25,0.09,0
223,1.1921754235634552,25,0.09,0
224,1.1921754235634552,25,0.09,0
225,1.1921754235634552,25,0.09,0
226,1.1921754235634552,25,0.09,0
227,34.52058479524082,82,0.08,0
228,1.1921754235634552,25,0.08,0
229,1.1921754235634552,25,0.08,0
230,0.7079539840527609,25,0.08,0
231,1.1921754235634552,25,0.08,0
232,1.1921754235634552,25,0.08,0
233,1.1921754235634552,25,0.08,0
234,1.1921754235634552,25,0.08,0
235,79.35842081265235,141,0.08,1
236,1.1921754235634552,25,0.08,0
237,35.54630592435496,84,0.08,0
238,1.1921754235634552,25,0.08,0
239,1.1921754235634552,25,0.08,0
240,1.1921754235634552,25,0.08,0
241,1.1921754235634552,25,0.08,0
242,80.35901228471138,142,0.07,1
243,1.1921754235634552,25,0.07,0
244,1.1921754235634552,25,0.07,0
245,1.1921754235634552,25,0.07,0
246,1.1921754235634552,25,0.07,0
247,1.1921754235634552,25,0.07,0
248,1.1921754235634552,25,0.07,0
249,20.137477721830585,66,0.07,0
